ticker,date,cross_type,entry_price,exit_price,hold_days,price_change_pct,crossover_correct,rule_signal,rule_correct,atv_confirmed,rsi_gate,hybrid_signal,hybrid_correct,confidence,rl_agrees
MSFT,2023-02-07,golden_cross,260.72,265.21,5,1.72,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2023-02-07,golden_cross,260.72,245.69,10,-5.76,False,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2023-02-07,golden_cross,260.72,247.83,20,-4.94,False,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2023-08-14,death_cross,317.24,315.79,5,-0.46,True,HOLD,,False,n/a,HOLD,,55,False
MSFT,2023-08-14,death_cross,317.24,317.57,10,0.11,False,HOLD,,False,n/a,HOLD,,55,False
MSFT,2023-08-14,death_cross,317.24,325.49,20,2.6,False,HOLD,,False,n/a,HOLD,,55,False
MSFT,2023-10-25,golden_cross,334.22,339.52,5,1.59,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2023-10-25,golden_cross,334.22,356.33,10,6.61,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2023-10-25,golden_cross,334.22,371.45,20,11.14,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2024-04-29,death_cross,396.17,407.29,5,2.81,False,SELL,False,True,passed,SELL,False,60,False
MSFT,2024-04-29,death_cross,396.17,407.47,10,2.85,False,SELL,False,True,passed,SELL,False,60,False
MSFT,2024-04-29,death_cross,396.17,424.58,20,7.17,False,SELL,False,True,passed,SELL,False,60,False
MSFT,2024-05-29,golden_cross,423.44,418.35,5,-1.2,False,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-05-29,golden_cross,423.44,435.18,10,2.77,True,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-05-29,golden_cross,423.44,446.81,20,5.52,True,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-08-05,death_cross,389.88,401.38,5,2.95,False,HOLD,,True,blocked_oversold,HOLD,,55,False
MSFT,2024-08-05,death_cross,389.88,416.66,10,6.87,False,HOLD,,True,blocked_oversold,HOLD,,55,False
MSFT,2024-08-05,death_cross,389.88,404.71,20,3.8,False,HOLD,,True,blocked_oversold,HOLD,,55,False
MSFT,2024-09-24,golden_cross,424.21,415.83,5,-1.98,False,BUY,False,True,passed,BUY,False,60,False
MSFT,2024-09-24,golden_cross,424.21,409.92,10,-3.37,False,BUY,False,True,passed,BUY,False,60,False
MSFT,2024-09-24,golden_cross,424.21,422.57,20,-0.39,False,BUY,False,True,passed,BUY,False,60,False
MSFT,2024-10-22,death_cross,422.57,426.96,5,1.04,False,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-10-22,death_cross,422.57,406.7,10,-3.75,True,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-10-22,death_cross,422.57,412.96,20,-2.27,True,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-12-03,golden_cross,427.07,439.08,5,2.81,True,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-12-03,golden_cross,427.07,450.1,10,5.39,True,HOLD,,False,n/a,HOLD,,70,True
MSFT,2024-12-03,golden_cross,427.07,414.57,20,-2.93,False,HOLD,,False,n/a,HOLD,,70,True
MSFT,2025-01-17,death_cross,424.92,430.4,5,1.29,False,HOLD,,False,n/a,HOLD,,55,False
MSFT,2025-01-17,death_cross,424.92,406.98,10,-4.22,True,HOLD,,False,n/a,HOLD,,55,False
MSFT,2025-01-17,death_cross,424.92,405.71,20,-4.52,True,HOLD,,False,n/a,HOLD,,55,False
MSFT,2025-05-06,golden_cross,430.02,445.73,5,3.65,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2025-05-06,golden_cross,430.02,455.52,10,5.93,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2025-05-06,golden_cross,430.02,461.19,20,7.25,True,HOLD,,True,blocked_overbought,HOLD,,70,True
MSFT,2025-09-09,death_cross,496.35,506.93,5,2.13,False,HOLD,,False,n/a,HOLD,,55,False
MSFT,2025-09-09,death_cross,496.35,507.12,10,2.17,False,HOLD,,False,n/a,HOLD,,55,False
MSFT,2025-09-09,death_cross,496.35,521.81,20,5.13,False,HOLD,,False,n/a,HOLD,,55,False
MSFT,2025-10-08,golden_cross,522.68,511.3,5,-2.18,False,HOLD,,False,n/a,HOLD,,70,True
MSFT,2025-10-08,golden_cross,522.68,518.38,10,-0.82,False,HOLD,,False,n/a,HOLD,,70,True
MSFT,2025-10-08,golden_cross,522.68,505.06,20,-3.37,False,HOLD,,False,n/a,HOLD,,70,True
MSFT,2025-11-19,death_cross,485.1,484.39,5,-0.15,True,HOLD,,True,blocked_oversold,HOLD,,55,False
MSFT,2025-11-19,death_cross,485.1,479.74,10,-1.1,True,HOLD,,True,blocked_oversold,HOLD,,55,False
MSFT,2025-11-19,death_cross,485.1,482.88,20,-0.46,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2021-06-23,golden_cross,121.13,121.09,5,-0.03,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2021-06-23,golden_cross,121.13,124.02,10,2.39,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2021-06-23,golden_cross,121.13,127.37,20,5.15,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2021-10-07,death_cross,138.08,139.99,5,1.38,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2021-10-07,death_cross,138.08,140.72,10,1.91,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2021-10-07,death_cross,138.08,147.05,20,6.49,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2021-11-02,golden_cross,144.24,147.7,5,2.4,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2021-11-02,golden_cross,144.24,146.66,10,1.68,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2021-11-02,golden_cross,144.24,139.9,20,-3.01,False,BUY,False,True,passed,BUY,False,90,True
GOOGL,2021-12-21,death_cross,142.3,145.45,5,2.22,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2021-12-21,death_cross,142.3,136.65,10,-3.97,True,SELL,True,True,passed,SELL,True,90,True
GOOGL,2021-12-21,death_cross,142.3,132.21,20,-7.09,True,SELL,True,True,passed,SELL,True,90,True
GOOGL,2021-12-30,golden_cross,145.0,136.62,5,-5.78,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2021-12-30,golden_cross,145.0,137.45,10,-5.21,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2021-12-30,golden_cross,145.0,132.26,20,-8.79,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-01-05,death_cross,136.65,140.27,5,2.65,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-01-05,death_cross,136.65,132.21,10,-3.24,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-01-05,death_cross,136.65,141.92,20,3.86,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-03-31,golden_cross,137.93,134.77,5,-2.29,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-03-31,golden_cross,137.93,125.69,10,-8.87,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-03-31,golden_cross,137.93,113.17,20,-17.95,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-04-25,death_cross,122.07,115.63,5,-5.27,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2022-04-25,death_cross,122.07,111.59,10,-8.58,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2022-04-25,death_cross,122.07,110.57,20,-9.41,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2022-07-18,golden_cross,108.14,106.63,5,-1.39,False,BUY,False,True,passed,BUY,False,90,True
GOOGL,2022-07-18,golden_cross,108.14,113.92,10,5.35,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2022-07-18,golden_cross,108.14,121.08,20,11.97,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2022-07-26,death_cross,104.16,114.19,5,9.63,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-07-26,death_cross,104.16,115.67,10,11.06,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-07-26,death_cross,104.16,112.93,20,8.42,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-07-27,golden_cross,112.13,117.11,5,4.44,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2022-07-27,golden_cross,112.13,118.72,10,5.87,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2022-07-27,golden_cross,112.13,112.76,20,0.56,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2022-09-09,death_cross,109.74,101.96,5,-7.09,True,SELL,True,True,passed,SELL,True,60,False
GOOGL,2022-09-09,death_cross,109.74,97.93,10,-10.76,True,SELL,True,True,passed,SELL,True,60,False
GOOGL,2022-09-09,death_cross,109.74,97.87,20,-10.82,True,SELL,True,True,passed,SELL,True,60,False
GOOGL,2022-12-07,golden_cross,94.16,94.29,5,0.14,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-12-07,golden_cross,94.16,88.85,10,-5.65,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-12-07,golden_cross,94.16,86.62,20,-8.01,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2022-12-20,death_cross,88.29,85.31,5,-3.37,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2022-12-20,death_cross,88.29,85.49,10,-3.17,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2022-12-20,death_cross,88.29,97.22,20,10.11,False,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2023-02-01,golden_cross,99.61,98.56,5,-1.06,False,BUY,False,True,passed,BUY,False,90,True
GOOGL,2023-02-01,golden_cross,99.61,96.15,10,-3.48,False,BUY,False,True,passed,BUY,False,90,True
GOOGL,2023-02-01,golden_cross,99.61,91.25,20,-8.39,False,BUY,False,True,passed,BUY,False,90,True
GOOGL,2023-03-08,death_cross,93.48,95.32,5,1.97,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2023-03-08,death_cross,93.48,102.52,10,9.68,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2023-03-08,death_cross,93.48,103.61,20,10.84,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2023-03-27,golden_cross,101.62,103.5,5,1.85,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2023-03-27,golden_cross,101.62,104.49,10,2.82,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2023-03-27,golden_cross,101.62,103.0,20,1.36,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2023-07-19,death_cross,121.03,128.21,5,5.93,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2023-07-19,death_cross,121.03,127.33,10,5.2,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2023-07-19,death_cross,121.03,127.65,20,5.47,False,SELL,False,True,passed,SELL,False,90,True
GOOGL,2023-07-31,golden_cross,131.63,130.45,5,-0.9,False,HOLD,,True,blocked_overbought,HOLD,,55,False
GOOGL,2023-07-31,golden_cross,131.63,130.25,10,-1.05,False,HOLD,,True,blocked_overbought,HOLD,,55,False
GOOGL,2023-07-31,golden_cross,131.63,129.94,20,-1.29,False,HOLD,,True,blocked_overbought,HOLD,,55,False
GOOGL,2023-11-01,death_cross,125.41,130.76,5,4.26,False,SELL,False,True,passed,SELL,False,60,False
GOOGL,2023-11-01,death_cross,125.41,133.52,10,6.46,False,SELL,False,True,passed,SELL,False,60,False
GOOGL,2023-11-01,death_cross,125.41,131.44,20,4.81,False,SELL,False,True,passed,SELL,False,60,False
GOOGL,2023-11-29,golden_cross,133.88,128.95,5,-3.68,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2023-11-29,golden_cross,133.88,131.48,10,-1.79,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2023-11-29,golden_cross,133.88,139.08,20,3.88,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2024-03-01,death_cross,136.02,134.3,5,-1.26,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2024-03-01,death_cross,136.02,140.02,10,2.95,False,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2024-03-01,death_cross,136.02,154.22,20,13.38,False,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2024-04-02,golden_cross,153.29,155.32,5,1.32,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2024-04-02,golden_cross,153.29,153.13,10,-0.1,False,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2024-04-02,golden_cross,153.29,161.45,20,5.32,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2024-08-05,death_cross,158.13,161.14,5,1.91,False,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2024-08-05,death_cross,158.13,165.49,10,4.66,False,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2024-08-05,death_cross,158.13,156.25,20,-1.19,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2024-10-08,golden_cross,163.44,164.51,5,0.66,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2024-10-08,golden_cross,163.44,164.19,10,0.46,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2024-10-08,golden_cross,163.44,168.77,20,3.26,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2025-02-21,death_cross,178.83,169.5,5,-5.22,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2025-02-21,death_cross,178.83,173.06,10,-3.23,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2025-02-21,death_cross,178.83,163.42,20,-8.62,True,HOLD,,False,n/a,HOLD,,55,False
GOOGL,2025-05-19,golden_cross,165.96,172.3,5,3.82,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2025-05-19,golden_cross,165.96,165.61,10,-0.22,False,BUY,False,True,passed,BUY,False,90,True
GOOGL,2025-05-19,golden_cross,165.96,175.55,20,5.78,True,BUY,True,True,passed,BUY,True,90,True
GOOGL,2026-02-26,death_cross,307.16,300.67,5,-2.11,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2026-02-26,death_cross,307.16,303.55,10,-1.18,True,HOLD,,True,blocked_oversold,HOLD,,55,False
GOOGL,2026-02-26,death_cross,307.16,280.92,20,-8.54,True,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2021-06-23,golden_cross,175.19,172.01,5,-1.82,False,HOLD,,True,blocked_overbought,HOLD,,55,False
AMZN,2021-06-23,golden_cross,175.19,186.57,10,6.5,True,HOLD,,True,blocked_overbought,HOLD,,55,False
AMZN,2021-06-23,golden_cross,175.19,181.9,20,3.83,True,HOLD,,True,blocked_overbought,HOLD,,55,False
AMZN,2021-08-13,death_cross,164.7,160.0,5,-2.85,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-08-13,death_cross,164.7,167.48,10,1.69,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-08-13,death_cross,164.7,172.86,20,4.95,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-09-22,golden_cross,169.0,165.06,5,-2.34,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2021-09-22,golden_cross,169.0,163.1,10,-3.49,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2021-09-22,golden_cross,169.0,170.75,20,1.04,True,BUY,True,True,passed,BUY,True,90,True
AMZN,2021-10-11,death_cross,162.32,172.34,5,6.17,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-10-11,death_cross,162.32,166.02,10,2.28,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-10-11,death_cross,162.32,174.45,20,7.48,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-11-09,golden_cross,178.81,177.04,5,-0.99,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2021-11-09,golden_cross,178.81,179.0,10,0.11,True,BUY,True,True,passed,BUY,True,90,True
AMZN,2021-11-09,golden_cross,178.81,176.16,20,-1.48,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2021-12-22,death_cross,171.04,168.64,5,-1.4,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-12-22,death_cross,171.04,163.25,10,-4.55,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2021-12-22,death_cross,171.04,142.64,20,-16.6,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2022-03-28,golden_cross,168.99,168.35,5,-0.38,False,HOLD,,True,blocked_overbought,HOLD,,55,False
AMZN,2022-03-28,golden_cross,168.99,151.12,10,-10.57,False,HOLD,,True,blocked_overbought,HOLD,,55,False
AMZN,2022-03-28,golden_cross,168.99,139.39,20,-17.52,False,HOLD,,True,blocked_overbought,HOLD,,55,False
AMZN,2022-04-28,death_cross,144.6,116.41,5,-19.5,True,SELL,True,True,passed,SELL,True,60,False
AMZN,2022-04-28,death_cross,144.6,106.93,10,-26.05,True,SELL,True,True,passed,SELL,True,60,False
AMZN,2022-04-28,death_cross,144.6,111.08,20,-23.18,True,SELL,True,True,passed,SELL,True,60,False
AMZN,2022-07-20,golden_cross,122.77,120.97,5,-1.47,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2022-07-20,golden_cross,122.77,139.52,10,13.64,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2022-07-20,golden_cross,122.77,142.1,20,15.74,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2022-09-20,death_cross,122.19,114.41,5,-6.37,True,SELL,True,True,passed,SELL,True,60,False
AMZN,2022-09-20,death_cross,122.19,121.09,10,-0.9,True,SELL,True,True,passed,SELL,True,60,False
AMZN,2022-09-20,death_cross,122.19,116.36,20,-4.77,True,SELL,True,True,passed,SELL,True,60,False
AMZN,2023-01-26,golden_cross,99.22,112.91,5,13.8,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-01-26,golden_cross,99.22,98.24,10,-0.99,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-01-26,golden_cross,99.22,93.5,20,-5.76,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-03-10,death_cross,90.73,98.95,5,9.06,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-03-10,death_cross,90.73,98.13,10,8.16,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-03-10,death_cross,90.73,102.17,20,12.61,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-04-05,golden_cross,101.1,102.4,5,1.29,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-04-05,golden_cross,101.1,103.81,10,2.68,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-04-05,golden_cross,101.1,104.0,20,2.87,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2023-10-03,death_cross,124.72,129.48,5,3.82,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2023-10-03,death_cross,124.72,131.47,10,5.41,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2023-10-03,death_cross,124.72,133.09,20,6.71,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2023-11-13,golden_cross,142.59,146.13,5,2.48,True,BUY,True,True,passed,BUY,True,90,True
AMZN,2023-11-13,golden_cross,142.59,147.03,10,3.11,True,BUY,True,True,passed,BUY,True,90,True
AMZN,2023-11-13,golden_cross,142.59,147.48,20,3.43,True,BUY,True,True,passed,BUY,True,90,True
AMZN,2024-06-11,death_cross,187.23,182.81,5,-2.36,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-06-11,death_cross,187.23,193.61,10,3.41,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-06-11,death_cross,187.23,195.05,20,4.18,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-06-21,golden_cross,189.08,193.25,5,2.21,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-06-21,golden_cross,189.08,199.29,10,5.4,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-06-21,golden_cross,189.08,182.55,20,-3.45,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-08-05,death_cross,161.02,166.8,5,3.59,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2024-08-05,death_cross,161.02,178.22,10,10.68,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2024-08-05,death_cross,161.02,176.25,20,9.46,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2024-09-19,golden_cross,189.87,191.16,5,0.68,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-09-19,golden_cross,189.87,181.96,10,-4.17,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2024-09-19,golden_cross,189.87,187.53,20,-1.23,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2025-02-28,death_cross,212.28,199.25,5,-6.14,True,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2025-02-28,death_cross,212.28,197.95,10,-6.75,True,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2025-02-28,death_cross,212.28,192.72,20,-9.21,True,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2025-05-16,golden_cross,205.59,200.99,5,-2.24,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2025-05-16,golden_cross,205.59,206.65,10,0.52,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2025-05-16,golden_cross,205.59,216.1,20,5.11,True,HOLD,,False,n/a,HOLD,,55,False
AMZN,2025-10-06,death_cross,220.9,220.07,5,-0.38,True,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2025-10-06,death_cross,220.9,216.48,10,-2.0,True,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2025-10-06,death_cross,220.9,254.0,20,14.98,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2025-11-06,golden_cross,243.04,237.58,5,-2.25,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2025-11-06,golden_cross,243.04,217.14,10,-10.66,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2025-11-06,golden_cross,243.04,229.53,20,-5.56,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2025-12-12,death_cross,226.19,227.35,5,0.51,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2025-12-12,death_cross,226.19,232.07,10,2.6,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2025-12-12,death_cross,226.19,242.6,20,7.25,False,HOLD,,False,n/a,HOLD,,55,False
AMZN,2026-01-14,golden_cross,236.65,234.34,5,-0.98,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2026-01-14,golden_cross,236.65,241.73,10,2.15,True,BUY,True,True,passed,BUY,True,90,True
AMZN,2026-01-14,golden_cross,236.65,199.6,20,-15.66,False,BUY,False,True,passed,BUY,False,90,True
AMZN,2026-02-11,death_cross,204.08,204.86,5,0.38,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2026-02-11,death_cross,204.08,207.92,10,1.88,False,HOLD,,True,blocked_oversold,HOLD,,55,False
AMZN,2026-02-11,death_cross,204.08,209.53,20,2.67,False,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2021-07-02,golden_cross,226.3,228.57,5,1.0,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2021-07-02,golden_cross,226.3,215.41,10,-4.81,False,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2021-07-02,golden_cross,226.3,236.56,20,4.53,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2021-12-21,death_cross,312.84,362.06,5,15.73,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2021-12-21,death_cross,312.84,362.71,10,15.94,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2021-12-21,death_cross,312.84,332.09,20,6.15,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2022-01-19,golden_cross,331.88,312.47,5,-5.85,False,BUY,False,True,passed,BUY,False,90,True
TSLA,2022-01-19,golden_cross,331.88,301.89,10,-9.04,False,BUY,False,True,passed,BUY,False,90,True
TSLA,2022-01-19,golden_cross,331.88,307.8,20,-7.26,False,BUY,False,True,passed,BUY,False,90,True
TSLA,2022-01-26,death_cross,312.47,301.89,5,-3.39,True,SELL,True,True,passed,SELL,True,90,True
TSLA,2022-01-26,death_cross,312.47,310.67,10,-0.58,True,SELL,True,True,passed,SELL,True,90,True
TSLA,2022-01-26,death_cross,312.47,266.92,20,-14.58,True,SELL,True,True,passed,SELL,True,90,True
TSLA,2022-03-29,golden_cross,366.52,363.75,5,-0.76,False,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2022-03-29,golden_cross,366.52,328.98,10,-10.24,False,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2022-03-29,golden_cross,366.52,293.84,20,-19.83,False,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2022-05-09,death_cross,262.37,241.46,5,-7.97,True,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2022-05-09,death_cross,262.37,224.97,10,-14.26,True,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2022-05-09,death_cross,262.37,238.89,20,-8.95,True,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2022-07-20,golden_cross,247.5,274.82,5,11.04,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2022-07-20,golden_cross,247.5,307.4,10,24.2,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2022-07-20,golden_cross,247.5,304.0,20,22.83,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2022-09-29,death_cross,268.21,238.13,5,-11.22,True,SELL,True,True,passed,SELL,True,90,True
TSLA,2022-09-29,death_cross,268.21,221.72,10,-17.33,True,SELL,True,True,passed,SELL,True,90,True
TSLA,2022-09-29,death_cross,268.21,225.09,20,-16.08,True,SELL,True,True,passed,SELL,True,90,True
TSLA,2023-02-07,golden_cross,196.81,209.25,5,6.32,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2023-02-07,golden_cross,196.81,200.86,10,2.06,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2023-02-07,golden_cross,196.81,182.0,20,-7.53,False,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2023-03-31,death_cross,207.46,184.51,5,-11.06,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2023-03-31,death_cross,207.46,187.04,10,-9.84,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2023-03-31,death_cross,207.46,161.83,20,-21.99,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2023-06-02,golden_cross,213.97,244.4,5,14.22,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2023-06-02,golden_cross,213.97,260.54,10,21.76,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2023-06-02,golden_cross,213.97,279.82,20,30.78,True,HOLD,,True,blocked_overbought,HOLD,,55,False
TSLA,2023-08-15,death_cross,232.96,233.19,5,0.1,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2023-08-15,death_cross,232.96,257.18,10,10.4,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2023-08-15,death_cross,232.96,271.3,20,16.46,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2023-09-20,golden_cross,262.59,240.5,5,-8.41,False,BUY,False,True,passed,BUY,False,90,True
TSLA,2023-09-20,golden_cross,262.59,261.16,10,-0.54,False,BUY,False,True,passed,BUY,False,90,True
TSLA,2023-09-20,golden_cross,262.59,242.68,20,-7.58,False,BUY,False,True,passed,BUY,False,90,True
