ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct
GOOGL,2022-08-10,Hybrid,BUY,2,118.72,120.68,1.6542
GOOGL,2022-08-10,Hybrid,BUY,3,118.72,121.08,1.9883
GOOGL,2022-08-10,Hybrid,BUY,5,118.72,118.57,-0.1253
GOOGL,2022-08-10,Hybrid,BUY,10,118.72,112.76,-5.0209
GOOGL,2022-08-10,Hybrid,BUY,21,118.72,109.74,-7.5605
GOOGL,2022-08-10,RL,BUY,1,118.72,117.87,-0.7185
GOOGL,2022-08-10,RL,BUY,2,118.72,120.68,1.6542
GOOGL,2022-08-10,RL,BUY,3,118.72,121.08,1.9883
GOOGL,2022-08-10,RL,BUY,5,118.72,118.57,-0.1253
GOOGL,2022-08-10,RL,BUY,10,118.72,112.76,-5.0209
GOOGL,2022-08-10,RL,BUY,21,118.72,109.74,-7.5605
GOOGL,2022-08-11,Hybrid,BUY,1,117.87,120.68,2.3898
GOOGL,2022-08-11,Hybrid,BUY,2,117.87,121.08,2.7264
GOOGL,2022-08-11,Hybrid,BUY,3,117.87,120.7,2.4066
GOOGL,2022-08-11,Hybrid,BUY,5,117.87,119.18,1.1192
GOOGL,2022-08-11,Hybrid,BUY,10,117.87,115.69,-1.8428
GOOGL,2022-08-11,Hybrid,BUY,21,117.87,109.95,-6.7149
GOOGL,2022-08-11,RL,BUY,1,117.87,120.68,2.3898
GOOGL,2022-08-11,RL,BUY,2,117.87,121.08,2.7264
GOOGL,2022-08-11,RL,BUY,3,117.87,120.7,2.4066
GOOGL,2022-08-11,RL,BUY,5,117.87,119.18,1.1192
GOOGL,2022-08-11,RL,BUY,10,117.87,115.69,-1.8428
GOOGL,2022-08-11,RL,BUY,21,117.87,109.95,-6.7149
GOOGL,2022-08-12,Hybrid,SELL,1,120.68,121.08,-0.3287
GOOGL,2022-08-12,Hybrid,SELL,2,120.68,120.7,-0.0164
GOOGL,2022-08-12,Hybrid,SELL,3,120.68,118.57,1.7505
GOOGL,2022-08-12,Hybrid,SELL,5,120.68,116.25,3.6736
GOOGL,2022-08-12,Hybrid,SELL,10,120.68,109.44,9.3195
GOOGL,2022-08-12,Hybrid,SELL,21,120.68,103.46,14.2669
GOOGL,2022-08-12,RL,SELL,1,120.68,121.08,-0.3287
GOOGL,2022-08-12,RL,SELL,2,120.68,120.7,-0.0164
GOOGL,2022-08-12,RL,SELL,3,120.68,118.57,1.7505
GOOGL,2022-08-12,RL,SELL,5,120.68,116.25,3.6736
GOOGL,2022-08-12,RL,SELL,10,120.68,109.44,9.3195
GOOGL,2022-08-12,RL,SELL,21,120.68,103.46,14.2669
GOOGL,2022-08-15,Hybrid,SELL,1,121.08,120.7,0.3113
GOOGL,2022-08-15,Hybrid,SELL,2,121.08,118.57,2.0724
GOOGL,2022-08-15,Hybrid,SELL,3,121.08,119.18,1.5645
GOOGL,2022-08-15,Hybrid,SELL,5,121.08,113.3,6.422
GOOGL,2022-08-15,Hybrid,SELL,10,121.08,108.52,10.3702
GOOGL,2022-08-15,Hybrid,SELL,21,121.08,104.14,13.9908
GOOGL,2022-08-15,RL,SELL,1,121.08,120.7,0.3113
GOOGL,2022-08-15,RL,SELL,2,121.08,118.57,2.0724
GOOGL,2022-08-15,RL,SELL,3,121.08,119.18,1.5645
GOOGL,2022-08-15,RL,SELL,5,121.08,113.3,6.422
GOOGL,2022-08-15,RL,SELL,10,121.08,108.52,10.3702
GOOGL,2022-08-15,RL,SELL,21,121.08,104.14,13.9908
GOOGL,2022-08-16,Hybrid,SELL,1,120.7,118.57,1.7666
GOOGL,2022-08-16,Hybrid,SELL,2,120.7,119.18,1.2572
GOOGL,2022-08-16,Hybrid,SELL,3,120.7,116.25,3.6894
GOOGL,2022-08-16,Hybrid,SELL,5,120.7,112.93,6.4421
GOOGL,2022-08-16,Hybrid,SELL,10,120.7,108.05,10.4848
GOOGL,2022-08-16,Hybrid,SELL,21,120.7,102.07,15.4396
GOOGL,2022-08-16,RL,SELL,1,120.7,118.57,1.7666
GOOGL,2022-08-16,RL,SELL,2,120.7,119.18,1.2572
GOOGL,2022-08-16,RL,SELL,3,120.7,116.25,3.6894
GOOGL,2022-08-16,RL,SELL,5,120.7,112.93,6.4421
GOOGL,2022-08-16,RL,SELL,10,120.7,108.05,10.4848
GOOGL,2022-08-16,RL,SELL,21,120.7,102.07,15.4396
GOOGL,2022-08-17,Hybrid,BUY,1,118.57,119.18,0.5186
GOOGL,2022-08-17,Hybrid,BUY,2,118.57,116.25,-1.9573
GOOGL,2022-08-17,Hybrid,BUY,3,118.57,113.3,-4.4417
GOOGL,2022-08-17,Hybrid,BUY,5,118.57,112.76,-4.9017
GOOGL,2022-08-17,Hybrid,BUY,10,118.57,107.33,-9.4772
GOOGL,2022-08-17,Hybrid,BUY,21,118.57,101.96,-14.0109
GOOGL,2022-08-17,RL,BUY,1,118.57,119.18,0.5186
GOOGL,2022-08-17,RL,BUY,2,118.57,116.25,-1.9573
GOOGL,2022-08-17,RL,BUY,3,118.57,113.3,-4.4417
GOOGL,2022-08-17,RL,BUY,5,118.57,112.76,-4.9017
GOOGL,2022-08-17,RL,BUY,10,118.57,107.33,-9.4772
GOOGL,2022-08-17,RL,BUY,21,118.57,101.96,-14.0109
GOOGL,2022-08-18,Hybrid,BUY,1,119.18,116.25,-2.4632
GOOGL,2022-08-18,Hybrid,BUY,2,119.18,113.3,-4.9347
GOOGL,2022-08-18,Hybrid,BUY,3,119.18,112.93,-5.2509
GOOGL,2022-08-18,Hybrid,BUY,5,119.18,115.69,-2.9292
GOOGL,2022-08-18,Hybrid,BUY,10,119.18,108.84,-8.6794
GOOGL,2022-08-18,Hybrid,BUY,21,119.18,102.23,-14.2298
GOOGL,2022-08-18,RL,BUY,1,119.18,116.25,-2.4632
GOOGL,2022-08-18,RL,BUY,2,119.18,113.3,-4.9347
GOOGL,2022-08-18,RL,BUY,3,119.18,112.93,-5.2509
GOOGL,2022-08-18,RL,BUY,5,119.18,115.69,-2.9292
GOOGL,2022-08-18,RL,BUY,10,119.18,108.84,-8.6794
GOOGL,2022-08-18,RL,BUY,21,119.18,102.23,-14.2298
GOOGL,2022-08-19,Hybrid,BUY,1,116.25,113.3,-2.5339
GOOGL,2022-08-19,Hybrid,BUY,2,116.25,112.93,-2.8581
GOOGL,2022-08-19,Hybrid,BUY,3,116.25,112.76,-3.0032
GOOGL,2022-08-19,Hybrid,BUY,5,116.25,109.44,-5.8613
GOOGL,2022-08-19,Hybrid,BUY,10,116.25,106.97,-7.9857
GOOGL,2022-08-19,Hybrid,BUY,21,116.25,100.31,-13.7104
GOOGL,2022-08-19,RL,BUY,1,116.25,113.3,-2.5339
GOOGL,2022-08-19,RL,BUY,2,116.25,112.93,-2.8581
GOOGL,2022-08-19,RL,BUY,3,116.25,112.76,-3.0032
GOOGL,2022-08-19,RL,BUY,5,116.25,109.44,-5.8613
GOOGL,2022-08-19,RL,BUY,10,116.25,106.97,-7.9857
GOOGL,2022-08-19,RL,BUY,21,116.25,100.31,-13.7104
GOOGL,2022-08-22,Hybrid,BUY,1,113.3,112.93,-0.3326
GOOGL,2022-08-22,Hybrid,BUY,2,113.3,112.76,-0.4814
GOOGL,2022-08-22,Hybrid,BUY,3,113.3,115.69,2.1096
GOOGL,2022-08-22,Hybrid,BUY,5,113.3,108.52,-4.2192
GOOGL,2022-08-22,Hybrid,BUY,10,113.3,105.93,-6.5039
GOOGL,2022-08-22,Hybrid,BUY,21,113.3,98.47,-13.0952
GOOGL,2022-08-22,RL,BUY,1,113.3,112.93,-0.3326
GOOGL,2022-08-22,RL,BUY,2,113.3,112.76,-0.4814
GOOGL,2022-08-22,RL,BUY,3,113.3,115.69,2.1096
GOOGL,2022-08-22,RL,BUY,5,113.3,108.52,-4.2192
GOOGL,2022-08-22,RL,BUY,10,113.3,105.93,-6.5039
GOOGL,2022-08-22,RL,BUY,21,113.3,98.47,-13.0952
GOOGL,2022-08-23,Hybrid,BUY,1,112.93,112.76,-0.1493
GOOGL,2022-08-23,Hybrid,BUY,2,112.93,115.69,2.4504
GOOGL,2022-08-23,Hybrid,BUY,3,112.93,109.44,-3.0915
GOOGL,2022-08-23,Hybrid,BUY,5,112.93,108.05,-4.3211
GOOGL,2022-08-23,Hybrid,BUY,10,112.93,108.55,-3.8732
GOOGL,2022-08-23,Hybrid,BUY,21,112.93,99.32,-12.0499
GOOGL,2022-08-23,RL,BUY,1,112.93,112.76,-0.1493
GOOGL,2022-08-23,RL,BUY,2,112.93,115.69,2.4504
GOOGL,2022-08-23,RL,BUY,3,112.93,109.44,-3.0915
GOOGL,2022-08-23,RL,BUY,5,112.93,108.05,-4.3211
GOOGL,2022-08-23,RL,BUY,10,112.93,108.55,-3.8732
GOOGL,2022-08-23,RL,BUY,21,112.93,99.32,-12.0499
GOOGL,2022-08-24,Hybrid,BUY,1,112.76,115.69,2.6036
GOOGL,2022-08-24,Hybrid,BUY,2,112.76,109.44,-2.9466
GOOGL,2022-08-24,Hybrid,BUY,3,112.76,108.52,-3.7558
GOOGL,2022-08-24,Hybrid,BUY,5,112.76,107.33,-4.8113
GOOGL,2022-08-24,Hybrid,BUY,10,112.76,107.49,-4.6706
GOOGL,2022-08-24,Hybrid,BUY,21,112.76,97.93,-13.1498
GOOGL,2022-08-24,RL,BUY,1,112.76,115.69,2.6036
GOOGL,2022-08-24,RL,BUY,2,112.76,109.44,-2.9466
GOOGL,2022-08-24,RL,BUY,3,112.76,108.52,-3.7558
GOOGL,2022-08-24,RL,BUY,5,112.76,107.33,-4.8113
GOOGL,2022-08-24,RL,BUY,10,112.76,107.49,-4.6706
GOOGL,2022-08-24,RL,BUY,21,112.76,97.93,-13.1498
GOOGL,2022-08-25,Hybrid,BUY,1,115.69,109.44,-5.4094
GOOGL,2022-08-25,Hybrid,BUY,2,115.69,108.52,-6.198
GOOGL,2022-08-25,Hybrid,BUY,3,115.69,108.05,-6.6095
GOOGL,2022-08-25,Hybrid,BUY,5,115.69,108.84,-5.9237
GOOGL,2022-08-25,Hybrid,BUY,10,115.69,109.74,-5.1436
GOOGL,2022-08-25,Hybrid,BUY,21,115.69,97.37,-15.8423
GOOGL,2022-08-25,RL,BUY,1,115.69,109.44,-5.4094
GOOGL,2022-08-25,RL,BUY,2,115.69,108.52,-6.198
GOOGL,2022-08-25,RL,BUY,3,115.69,108.05,-6.6095
GOOGL,2022-08-25,RL,BUY,5,115.69,108.84,-5.9237
GOOGL,2022-08-25,RL,BUY,10,115.69,109.74,-5.1436
GOOGL,2022-08-25,RL,BUY,21,115.69,97.37,-15.8423
GOOGL,2022-08-26,Hybrid,BUY,1,109.44,108.52,-0.8338
GOOGL,2022-08-26,Hybrid,BUY,2,109.44,108.05,-1.2688
GOOGL,2022-08-26,Hybrid,BUY,3,109.44,107.33,-1.9213
GOOGL,2022-08-26,Hybrid,BUY,5,109.44,106.97,-2.2567
GOOGL,2022-08-26,Hybrid,BUY,10,109.44,109.95,0.4713
GOOGL,2022-08-26,Hybrid,BUY,21,109.44,96.7,-11.6368
GOOGL,2022-08-26,RL,BUY,1,109.44,108.52,-0.8338
GOOGL,2022-08-26,RL,BUY,2,109.44,108.05,-1.2688
GOOGL,2022-08-26,RL,BUY,3,109.44,107.33,-1.9213
GOOGL,2022-08-26,RL,BUY,5,109.44,106.97,-2.2567
GOOGL,2022-08-26,RL,BUY,10,109.44,109.95,0.4713
GOOGL,2022-08-26,RL,BUY,21,109.44,96.7,-11.6368
GOOGL,2022-08-29,Hybrid,BUY,1,108.52,108.05,-0.4387
GOOGL,2022-08-29,Hybrid,BUY,2,108.52,107.33,-1.0967
GOOGL,2022-08-29,Hybrid,BUY,3,108.52,108.84,0.2925
GOOGL,2022-08-29,Hybrid,BUY,5,108.52,105.93,-2.3853
GOOGL,2022-08-29,Hybrid,BUY,10,108.52,103.46,-4.6609
GOOGL,2022-08-29,Hybrid,BUY,21,108.52,99.23,-8.5633
GOOGL,2022-08-29,RL,BUY,1,108.52,108.05,-0.4387
GOOGL,2022-08-29,RL,BUY,2,108.52,107.33,-1.0967
GOOGL,2022-08-29,RL,BUY,3,108.52,108.84,0.2925
GOOGL,2022-08-29,RL,BUY,5,108.52,105.93,-2.3853
GOOGL,2022-08-29,RL,BUY,10,108.52,103.46,-4.6609
GOOGL,2022-08-29,RL,BUY,21,108.52,99.23,-8.5633
GOOGL,2022-08-30,Hybrid,BUY,1,108.05,107.33,-0.6609
GOOGL,2022-08-30,Hybrid,BUY,2,108.05,108.84,0.7343
GOOGL,2022-08-30,Hybrid,BUY,3,108.05,106.97,-1.0005
GOOGL,2022-08-30,Hybrid,BUY,5,108.05,108.55,0.4681
GOOGL,2022-08-30,Hybrid,BUY,10,108.05,104.14,-3.6167
GOOGL,2022-08-30,Hybrid,BUY,21,108.05,96.62,-10.5746
GOOGL,2022-08-30,RL,BUY,1,108.05,107.33,-0.6609
GOOGL,2022-08-30,RL,BUY,2,108.05,108.84,0.7343
GOOGL,2022-08-30,RL,BUY,3,108.05,106.97,-1.0005
GOOGL,2022-08-30,RL,BUY,5,108.05,108.55,0.4681
GOOGL,2022-08-30,RL,BUY,10,108.05,104.14,-3.6167
GOOGL,2022-08-30,RL,BUY,21,108.05,96.62,-10.5746
GOOGL,2022-08-31,Hybrid,BUY,1,107.33,108.84,1.4046
GOOGL,2022-08-31,Hybrid,BUY,2,107.33,106.97,-0.3419
GOOGL,2022-08-31,Hybrid,BUY,3,107.33,105.93,-1.3029
GOOGL,2022-08-31,Hybrid,BUY,5,107.33,107.49,0.1479
GOOGL,2022-08-31,Hybrid,BUY,10,107.33,102.07,-4.9066
GOOGL,2022-08-31,Hybrid,BUY,21,107.33,94.87,-11.6152
GOOGL,2022-08-31,RL,BUY,1,107.33,108.84,1.4046
GOOGL,2022-08-31,RL,BUY,2,107.33,106.97,-0.3419
GOOGL,2022-08-31,RL,BUY,3,107.33,105.93,-1.3029
GOOGL,2022-08-31,RL,BUY,5,107.33,107.49,0.1479
GOOGL,2022-08-31,RL,BUY,10,107.33,102.07,-4.9066
GOOGL,2022-08-31,RL,BUY,21,107.33,94.87,-11.6152
GOOGL,2022-09-01,Hybrid,BUY,1,108.84,106.97,-1.7222
GOOGL,2022-09-01,Hybrid,BUY,2,108.84,105.93,-2.67
GOOGL,2022-09-01,Hybrid,BUY,3,108.84,108.55,-0.2643
GOOGL,2022-09-01,Hybrid,BUY,5,108.84,109.74,0.8292
GOOGL,2022-09-01,Hybrid,BUY,10,108.84,101.96,-6.324
GOOGL,2022-09-01,Hybrid,BUY,21,108.84,97.83,-10.1148
GOOGL,2022-09-01,RL,BUY,1,108.84,106.97,-1.7222
GOOGL,2022-09-01,RL,BUY,2,108.84,105.93,-2.67
GOOGL,2022-09-01,RL,BUY,3,108.84,108.55,-0.2643
GOOGL,2022-09-01,RL,BUY,5,108.84,109.74,0.8292
GOOGL,2022-09-01,RL,BUY,10,108.84,101.96,-6.324
GOOGL,2022-09-01,RL,BUY,21,108.84,97.83,-10.1148
GOOGL,2022-09-02,Hybrid,BUY,1,106.97,105.93,-0.9643
GOOGL,2022-09-02,Hybrid,BUY,2,106.97,108.55,1.4835
GOOGL,2022-09-02,Hybrid,BUY,3,106.97,107.49,0.4914
GOOGL,2022-09-02,Hybrid,BUY,5,106.97,109.95,2.7909
GOOGL,2022-09-02,Hybrid,BUY,10,106.97,102.23,-4.4321
GOOGL,2022-09-02,Hybrid,BUY,21,106.97,100.81,-5.758
GOOGL,2022-09-02,RL,BUY,1,106.97,105.93,-0.9643
GOOGL,2022-09-02,RL,BUY,2,106.97,108.55,1.4835
GOOGL,2022-09-02,RL,BUY,3,106.97,107.49,0.4914
GOOGL,2022-09-02,RL,BUY,5,106.97,109.95,2.7909
GOOGL,2022-09-02,RL,BUY,10,106.97,102.23,-4.4321
GOOGL,2022-09-02,RL,BUY,21,106.97,100.81,-5.758
GOOGL,2022-09-06,Hybrid,BUY,1,105.93,108.55,2.4717
GOOGL,2022-09-06,Hybrid,BUY,2,105.93,107.49,1.4699
GOOGL,2022-09-06,Hybrid,BUY,3,105.93,109.74,3.5952
GOOGL,2022-09-06,Hybrid,BUY,5,105.93,103.46,-2.3312
GOOGL,2022-09-06,Hybrid,BUY,10,105.93,100.31,-5.3085
GOOGL,2022-09-06,Hybrid,BUY,21,105.93,100.6,-5.037
GOOGL,2022-09-06,RL,BUY,1,105.93,108.55,2.4717
GOOGL,2022-09-06,RL,BUY,2,105.93,107.49,1.4699
GOOGL,2022-09-06,RL,BUY,3,105.93,109.74,3.5952
GOOGL,2022-09-06,RL,BUY,5,105.93,103.46,-2.3312
GOOGL,2022-09-06,RL,BUY,10,105.93,100.31,-5.3085
GOOGL,2022-09-06,RL,BUY,21,105.93,100.6,-5.037
GOOGL,2022-09-07,Hybrid,BUY,1,108.55,107.49,-0.9776
GOOGL,2022-09-07,Hybrid,BUY,2,108.55,109.74,1.0964
GOOGL,2022-09-07,Hybrid,BUY,3,108.55,109.95,1.2883
GOOGL,2022-09-07,Hybrid,BUY,5,108.55,104.14,-4.0658
GOOGL,2022-09-07,Hybrid,BUY,10,108.55,98.47,-9.2919
GOOGL,2022-09-07,Hybrid,BUY,21,108.55,100.59,-7.3367
GOOGL,2022-09-07,RL,BUY,1,108.55,107.49,-0.9776
GOOGL,2022-09-07,RL,BUY,2,108.55,109.74,1.0964
GOOGL,2022-09-07,RL,BUY,3,108.55,109.95,1.2883
GOOGL,2022-09-07,RL,BUY,5,108.55,104.14,-4.0658
GOOGL,2022-09-07,RL,BUY,10,108.55,98.47,-9.2919
GOOGL,2022-09-07,RL,BUY,21,108.55,100.59,-7.3367
GOOGL,2022-09-08,Hybrid,BUY,1,107.49,109.74,2.0945
GOOGL,2022-09-08,Hybrid,BUY,2,107.49,109.95,2.2882
GOOGL,2022-09-08,Hybrid,BUY,3,107.49,103.46,-3.7461
GOOGL,2022-09-08,Hybrid,BUY,5,107.49,102.07,-5.047
GOOGL,2022-09-08,Hybrid,BUY,10,107.49,99.32,-7.6029
GOOGL,2022-09-08,Hybrid,BUY,21,107.49,97.87,-8.95
GOOGL,2022-09-08,RL,BUY,1,107.49,109.74,2.0945
GOOGL,2022-09-08,RL,BUY,2,107.49,109.95,2.2882
GOOGL,2022-09-08,RL,BUY,3,107.49,103.46,-3.7461
GOOGL,2022-09-08,RL,BUY,5,107.49,102.07,-5.047
GOOGL,2022-09-08,RL,BUY,10,107.49,99.32,-7.6029
GOOGL,2022-09-08,RL,BUY,21,107.49,97.87,-8.95
GOOGL,2022-09-09,Rule,SELL,1,109.74,109.95,-0.1898
GOOGL,2022-09-09,Rule,SELL,2,109.74,103.46,5.7207
GOOGL,2022-09-09,Rule,SELL,3,109.74,104.14,5.1062
GOOGL,2022-09-09,Rule,SELL,5,109.74,101.96,7.0944
GOOGL,2022-09-09,Rule,SELL,10,109.74,97.93,10.7637
GOOGL,2022-09-09,Rule,SELL,21,109.74,97.06,11.559
GOOGL,2022-09-09,Hybrid,SELL,1,109.74,109.95,-0.1898
GOOGL,2022-09-09,Hybrid,SELL,2,109.74,103.46,5.7207
GOOGL,2022-09-09,Hybrid,SELL,3,109.74,104.14,5.1062
GOOGL,2022-09-09,Hybrid,SELL,5,109.74,101.96,7.0944
GOOGL,2022-09-09,Hybrid,SELL,10,109.74,97.93,10.7637
GOOGL,2022-09-09,Hybrid,SELL,21,109.74,97.06,11.559
GOOGL,2022-09-09,RL,BUY,1,109.74,109.95,0.1898
GOOGL,2022-09-09,RL,BUY,2,109.74,103.46,-5.7207
GOOGL,2022-09-09,RL,BUY,3,109.74,104.14,-5.1062
GOOGL,2022-09-09,RL,BUY,5,109.74,101.96,-7.0944
GOOGL,2022-09-09,RL,BUY,10,109.74,97.93,-10.7637
GOOGL,2022-09-09,RL,BUY,21,109.74,97.06,-11.559
GOOGL,2022-09-12,Hybrid,BUY,1,109.95,103.46,-5.8993
GOOGL,2022-09-12,Hybrid,BUY,2,109.95,104.14,-5.2859
GOOGL,2022-09-12,Hybrid,BUY,3,109.95,102.07,-7.1712
GOOGL,2022-09-12,Hybrid,BUY,5,109.95,102.23,-7.0269
GOOGL,2022-09-12,Hybrid,BUY,10,109.95,97.37,-11.4469
GOOGL,2022-09-12,Hybrid,BUY,21,109.95,96.38,-12.3399
GOOGL,2022-09-12,RL,BUY,1,109.95,103.46,-5.8993
GOOGL,2022-09-12,RL,BUY,2,109.95,104.14,-5.2859
GOOGL,2022-09-12,RL,BUY,3,109.95,102.07,-7.1712
GOOGL,2022-09-12,RL,BUY,5,109.95,102.23,-7.0269
GOOGL,2022-09-12,RL,BUY,10,109.95,97.37,-11.4469
GOOGL,2022-09-12,RL,BUY,21,109.95,96.38,-12.3399
GOOGL,2022-09-13,Hybrid,BUY,1,103.46,104.14,0.6518
GOOGL,2022-09-13,Hybrid,BUY,2,103.46,102.07,-1.3516
GOOGL,2022-09-13,Hybrid,BUY,3,103.46,101.96,-1.4571
GOOGL,2022-09-13,Hybrid,BUY,5,103.46,100.31,-3.0483
GOOGL,2022-09-13,Hybrid,BUY,10,103.46,96.7,-6.5376
GOOGL,2022-09-13,Hybrid,BUY,21,103.46,96.76,-6.4801
GOOGL,2022-09-13,RL,BUY,1,103.46,104.14,0.6518
GOOGL,2022-09-13,RL,BUY,2,103.46,102.07,-1.3516
GOOGL,2022-09-13,RL,BUY,3,103.46,101.96,-1.4571
GOOGL,2022-09-13,RL,BUY,5,103.46,100.31,-3.0483
GOOGL,2022-09-13,RL,BUY,10,103.46,96.7,-6.5376
GOOGL,2022-09-13,RL,BUY,21,103.46,96.76,-6.4801
GOOGL,2022-09-14,Hybrid,BUY,1,104.14,102.07,-1.9905
GOOGL,2022-09-14,Hybrid,BUY,2,104.14,101.96,-2.0952
GOOGL,2022-09-14,Hybrid,BUY,3,104.14,102.23,-1.8381
GOOGL,2022-09-14,Hybrid,BUY,5,104.14,98.47,-5.4476
GOOGL,2022-09-14,Hybrid,BUY,10,104.14,99.23,-4.7143
GOOGL,2022-09-14,Hybrid,BUY,21,104.14,98.25,-5.6571
GOOGL,2022-09-14,RL,BUY,1,104.14,102.07,-1.9905
GOOGL,2022-09-14,RL,BUY,2,104.14,101.96,-2.0952
GOOGL,2022-09-14,RL,BUY,3,104.14,102.23,-1.8381
GOOGL,2022-09-14,RL,BUY,5,104.14,98.47,-5.4476
GOOGL,2022-09-14,RL,BUY,10,104.14,99.23,-4.7143
GOOGL,2022-09-14,RL,BUY,21,104.14,98.25,-5.6571
GOOGL,2022-09-15,Hybrid,BUY,1,102.07,101.96,-0.1069
GOOGL,2022-09-15,Hybrid,BUY,2,102.07,102.23,0.1555
GOOGL,2022-09-15,Hybrid,BUY,3,102.07,100.31,-1.72
GOOGL,2022-09-15,Hybrid,BUY,5,102.07,99.32,-2.6917
GOOGL,2022-09-15,Hybrid,BUY,10,102.07,96.62,-5.3348
GOOGL,2022-09-15,Hybrid,BUY,21,102.07,95.77,-6.1705
GOOGL,2022-09-15,RL,BUY,1,102.07,101.96,-0.1069
GOOGL,2022-09-15,RL,BUY,2,102.07,102.23,0.1555
GOOGL,2022-09-15,RL,BUY,3,102.07,100.31,-1.72
GOOGL,2022-09-15,RL,BUY,5,102.07,99.32,-2.6917
GOOGL,2022-09-15,RL,BUY,10,102.07,96.62,-5.3348
GOOGL,2022-09-15,RL,BUY,21,102.07,95.77,-6.1705
GOOGL,2022-09-16,Hybrid,BUY,1,101.96,102.23,0.2626
GOOGL,2022-09-16,Hybrid,BUY,2,101.96,100.31,-1.6148
GOOGL,2022-09-16,Hybrid,BUY,3,101.96,98.47,-3.4241
GOOGL,2022-09-16,Hybrid,BUY,5,101.96,97.93,-3.9494
GOOGL,2022-09-16,Hybrid,BUY,10,101.96,94.87,-6.9553
GOOGL,2022-09-16,Hybrid,BUY,21,101.96,99.15,-2.7529
GOOGL,2022-09-16,RL,BUY,1,101.96,102.23,0.2626
GOOGL,2022-09-16,RL,BUY,2,101.96,100.31,-1.6148
GOOGL,2022-09-16,RL,BUY,3,101.96,98.47,-3.4241
GOOGL,2022-09-16,RL,BUY,5,101.96,97.93,-3.9494
GOOGL,2022-09-16,RL,BUY,10,101.96,94.87,-6.9553
GOOGL,2022-09-16,RL,BUY,21,101.96,99.15,-2.7529
GOOGL,2022-09-19,Hybrid,BUY,1,102.23,100.31,-1.8725
GOOGL,2022-09-19,Hybrid,BUY,2,102.23,98.47,-3.6771
GOOGL,2022-09-19,Hybrid,BUY,3,102.23,99.32,-2.8427
GOOGL,2022-09-19,Hybrid,BUY,5,102.23,97.37,-4.7541
GOOGL,2022-09-19,Hybrid,BUY,10,102.23,97.83,-4.298
GOOGL,2022-09-19,Hybrid,BUY,21,102.23,99.94,-2.2315
GOOGL,2022-09-19,RL,BUY,1,102.23,100.31,-1.8725
GOOGL,2022-09-19,RL,BUY,2,102.23,98.47,-3.6771
GOOGL,2022-09-19,RL,BUY,3,102.23,99.32,-2.8427
GOOGL,2022-09-19,RL,BUY,5,102.23,97.37,-4.7541
GOOGL,2022-09-19,RL,BUY,10,102.23,97.83,-4.298
GOOGL,2022-09-19,RL,BUY,21,102.23,99.94,-2.2315
GOOGL,2022-09-20,Hybrid,BUY,1,100.31,98.47,-1.839
GOOGL,2022-09-20,Hybrid,BUY,2,100.31,99.32,-0.9887
GOOGL,2022-09-20,Hybrid,BUY,3,100.31,97.93,-2.3729
GOOGL,2022-09-20,Hybrid,BUY,5,100.31,96.7,-3.599
GOOGL,2022-09-20,Hybrid,BUY,10,100.31,100.81,0.4944
GOOGL,2022-09-20,Hybrid,BUY,21,100.31,98.81,-1.493
GOOGL,2022-09-20,RL,BUY,1,100.31,98.47,-1.839
GOOGL,2022-09-20,RL,BUY,2,100.31,99.32,-0.9887
GOOGL,2022-09-20,RL,BUY,3,100.31,97.93,-2.3729
GOOGL,2022-09-20,RL,BUY,5,100.31,96.7,-3.599
GOOGL,2022-09-20,RL,BUY,10,100.31,100.81,0.4944
GOOGL,2022-09-20,RL,BUY,21,100.31,98.81,-1.493
GOOGL,2022-09-21,Hybrid,BUY,1,98.47,99.32,0.8662
GOOGL,2022-09-21,Hybrid,BUY,2,98.47,97.93,-0.5439
GOOGL,2022-09-21,Hybrid,BUY,3,98.47,97.37,-1.1181
GOOGL,2022-09-21,Hybrid,BUY,5,98.47,99.23,0.7756
GOOGL,2022-09-21,Hybrid,BUY,10,98.47,100.6,2.1656
GOOGL,2022-09-21,Hybrid,BUY,21,98.47,99.15,0.695
GOOGL,2022-09-21,RL,BUY,1,98.47,99.32,0.8662
GOOGL,2022-09-21,RL,BUY,2,98.47,97.93,-0.5439
GOOGL,2022-09-21,RL,BUY,3,98.47,97.37,-1.1181
GOOGL,2022-09-21,RL,BUY,5,98.47,99.23,0.7756
GOOGL,2022-09-21,RL,BUY,10,98.47,100.6,2.1656
GOOGL,2022-09-21,RL,BUY,21,98.47,99.15,0.695
GOOGL,2022-09-22,Hybrid,BUY,1,99.32,97.93,-1.398
GOOGL,2022-09-22,Hybrid,BUY,2,99.32,97.37,-1.9673
GOOGL,2022-09-22,Hybrid,BUY,3,99.32,96.7,-2.6363
GOOGL,2022-09-22,Hybrid,BUY,5,99.32,96.62,-2.7162
GOOGL,2022-09-22,Hybrid,BUY,10,99.32,100.59,1.2782
GOOGL,2022-09-22,Hybrid,BUY,21,99.32,100.3,0.9886
GOOGL,2022-09-22,RL,BUY,1,99.32,97.93,-1.398
GOOGL,2022-09-22,RL,BUY,2,99.32,97.37,-1.9673
GOOGL,2022-09-22,RL,BUY,3,99.32,96.7,-2.6363
GOOGL,2022-09-22,RL,BUY,5,99.32,96.62,-2.7162
GOOGL,2022-09-22,RL,BUY,10,99.32,100.59,1.2782
